UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
1,64000,1,3218,0,11.07,8.08
1,219264,1,1749,0,12.30,7.47
2,43708,1,2476,0,10.69,7.81
2,72000,1,12717,0,11.18,9.45
1,25000,1,2015,0,10.13,7.61
1,2626,1,1795,0,7.87,7.49
1,4062,1,1089,0,8.31,6.99
1,13626,6,1840,0,9.52,7.52
1,25242,2,2606,0,10.14,7.87
1,511479,1,17689,0,13.15,9.78
1,52000,1,2636,0,10.86,7.88
1,130010,1,7142,0,11.78,8.87
1,2040,2,981,0,7.62,6.89
1,100000,1,4399,0,11.51,8.39
1,8250,1,3989,1,9.02,8.29
1,94120,1,10366,0,11.45,9.25
1,89000,1,4023,0,11.40,8.30
2,19740,1,920,0,9.89,6.82
1,98000,1,4900,0,11.49,8.50
1,55000,1,3779,2,10.92,8.24
1,10788,1,1035,0,9.29,6.94
1,468084,1,20611,0,13.06,9.93
1,365784,1,9088,2,12.81,9.11
1,200000,4,3223,0,12.21,8.08
1,104000,2,5452,0,11.55,8.60
1,10820,4,752,0,9.29,6.62
1,238425,1,14992,0,12.38,9.62
1,50000,1,3535,1,10.82,8.17
1,166100,2,6574,0,12.02,8.79
1,150750,1,9062,4,11.92,9.11
2,20000,2,2636,2,9.90,7.88
1,37104,1,3328,0,10.52,8.11
1,34000,1,3391,1,10.43,8.13
1,40800,1,1728,0,10.62,7.45
1,13440,1,1048,0,9.51,6.95
1,343084,1,20229,3,12.75,9.91
1,25400,1,2285,1,10.14,7.73
1,27366,1,2076,0,10.22,7.64
2,4800,3,463,0,8.48,6.14
1,150000,1,6550,2,11.92,8.79
1,73089,1,6402,0,11.20,8.76
1,56000,1,3430,0,10.93,8.14
1,43000,2,2835,1,10.67,7.95
1,1818,2,1306,0,7.51,7.17
1,90001,2,3969,0,11.41,8.29
1,62500,1,3859,0,11.04,8.26
1,29320,4,2898,2,10.29,7.97
1,40500,1,2787,0,10.61,7.93
1,277000,1,9614,0,12.53,9.17
1,130000,1,7046,3,11.78,8.86
1,19428,2,2983,0,9.87,8.00
2,43617,1,2650,0,10.68,7.88
1,55000,1,2297,0,10.92,7.74
1,24754,1,4448,0,10.12,8.40
1,19000,1,729,0,9.85,6.59
1,31284,1,3181,0,10.35,8.06
1,35740,2,2030,0,10.48,7.62
1,30445,1,3702,0,10.32,8.22
1,140000,1,31767,0,11.85,10.37
1,34000,1,2742,0,10.43,7.92
1,345144,1,19012,3,12.75,9.85
2,200500,1,8906,1,12.21,9.09
1,56000,1,3896,0,10.93,8.27
1,90852,1,10463,0,11.42,9.26
1,16560,1,2530,0,9.71,7.84
1,102800,1,5625,0,11.54,8.63
2,97500,1,3312,0,11.49,8.11
1,147200,1,3448,2,11.90,8.15
1,123200,2,3330,0,11.72,8.11
1,93686,1,6285,0,11.45,8.75
1,135000,1,13741,0,11.81,9.53
1,150500,1,88775,0,11.92,11.39
1,62000,1,4186,0,11.03,8.34
1,23270,1,2542,0,10.05,7.84
2,85460,1,5090,1,11.36,8.54
1,102150,1,4087,3,11.53,8.32
1,9360,1,1761,0,9.14,7.47
1,567912,1,25015,0,13.25,10.13
1,55000,1,2120,1,10.92,7.66
1,112150,1,7712,0,11.63,8.95
1,66706,1,2462,0,11.11,7.81
1,2267,1,3183,0,7.73,8.07
1,378084,1,8702,0,12.84,9.07
1,4800,1,3527,0,8.48,8.17
1,130000,1,6423,0,11.78,8.77
1,42572,1,5218,0,10.66,8.56
1,22450,1,2311,0,10.02,7.75
1,129600,4,14117,2,11.77,9.56
1,41600,1,5412,3,10.64,8.60
1,152200,1,9348,0,11.93,9.14
2,19901,1,2587,0,9.90,7.86
1,33252,1,2587,0,10.41,7.86
1,18000,1,2686,4,9.80,7.90
1,43848,1,6010,5,10.69,8.70
1,29282,1,2391,0,10.28,7.78
1,41602,1,2858,0,10.64,7.96
1,98542,1,6442,0,11.50,8.77
1,77500,1,4801,2,11.26,8.48
1,119437,1,4601,0,11.69,8.43
1,134000,1,5886,0,11.81,8.68
1,34958,1,3221,0,10.46,8.08
1,44100,1,7552,0,10.69,8.93
1,118000,1,4112,0,11.68,8.32
1,8650,1,4338,6,9.07,8.38
1,109000,1,6319,2,11.60,8.75
1,42000,1,3100,0,10.65,8.04
1,72044,1,6710,0,11.19,8.81
1,22800,1,2732,0,10.03,7.91
1,60000,1,2514,1,11.00,7.83
1,24630,2,1503,0,10.11,7.32
1,36608,1,6255,1,10.51,8.74
1,17598,1,1097,0,9.78,7.00
1,2250,2,1513,0,7.72,7.32
2,50001,1,3336,5,10.82,8.11
1,85000,2,5754,0,11.35,8.66
1,696167,1,22977,2,13.45,10.04
1,2880,1,1683,0,7.97,7.43
1,80000,1,8438,7,11.29,9.04
1,55000,1,3454,0,10.92,8.15
1,129012,1,9367,3,11.77,9.14
1,31114,1,1823,0,10.35,7.51
1,54000,1,2475,0,10.90,7.81
1,33530,1,3340,0,10.42,8.11
1,24600,2,1442,0,10.11,7.27
1,15150,1,1270,0,9.63,7.15
1,52000,1,10678,4,10.86,9.28
1,1296,2,2092,0,7.17,7.65
2,15954,1,980,0,9.68,6.89
1,135000,1,8061,0,11.81,8.99
1,26450,1,2548,0,10.18,7.84
1,115000,1,5315,0,11.65,8.58
1,85000,1,3189,1,11.35,8.07
1,98000,2,6767,0,11.49,8.82
1,80000,1,3911,2,11.29,8.27
1,23862,1,2129,0,10.08,7.66
1,32400,1,3954,0,10.39,8.28
1,205000,1,9945,0,12.23,9.20
1,2000,1,3074,0,7.60,8.03
1,32000,1,2186,0,10.37,7.69
1,20717,1,6459,0,9.94,8.77
1,2334,1,1678,0,7.76,7.43
1,59000,1,5350,3,10.99,8.58
1,8610,2,2685,0,9.06,7.90
2,2376,2,1363,0,7.77,7.22
2,55000,1,3652,1,10.92,8.20
1,49672,2,3226,0,10.81,8.08
1,55000,1,5809,0,10.92,8.67
1,50000,1,5157,2,10.82,8.55
1,27000,1,2906,0,10.20,7.97
1,10190,1,1725,0,9.23,7.45
1,25000,1,3407,0,10.13,8.13
1,9500,1,3637,1,9.16,8.20
1,97000,1,6198,1,11.48,8.73
1,42426,1,7856,0,10.66,8.97
1,28074,3,1492,0,10.24,7.31
1,100000,2,28676,0,11.51,10.26
1,30000,2,2073,0,10.31,7.64
1,17826,1,2140,0,9.79,7.67
1,98000,1,3076,0,11.49,8.03
1,140079,1,32325,0,11.85,10.38
1,55762,1,2636,0,10.93,7.88
2,16711,1,2733,1,9.72,7.91
1,49700,1,3537,0,10.81,8.17
1,40074,2,5770,0,10.60,8.66
1,240000,1,10621,1,12.39,9.27
1,78332,1,4606,0,11.27,8.44
1,20322,1,1341,0,9.92,7.20
1,82650,1,4601,1,11.32,8.43
1,41000,1,4566,0,10.62,8.43
1,85000,4,2588,0,11.35,7.86
1,8136,2,1313,0,9.00,7.18
1,98000,1,9889,0,11.49,9.20
1,40000,1,1398,0,10.60,7.24
1,43000,1,3128,0,10.67,8.05
1,53412,1,1954,0,10.89,7.58
1,22563,1,1641,0,10.02,7.40
1,1626,2,3893,0,7.39,8.27
1,41000,1,2439,1,10.62,7.80
1,49908,4,4317,0,10.82,8.37
1,31252,1,2122,0,10.35,7.66
1,118300,1,5111,0,11.68,8.54
1,2880,1,652,0,7.97,6.48
1,24000,2,1659,0,10.09,7.41
1,84000,1,4959,0,11.34,8.51
1,6000,4,1168,0,8.70,7.06
1,28000,1,3902,1,10.24,8.27
1,30452,1,1249,0,10.32,7.13
1,130600,1,8521,0,11.78,9.05
1,150800,1,9596,0,11.92,9.17
1,48000,2,3467,4,10.78,8.15
1,183300,1,38495,3,12.12,10.56
1,430084,1,8146,2,12.97,9.01
1,14000,1,4240,0,9.55,8.35
1,21630,2,2224,0,9.98,7.71
1,95000,1,5106,0,11.46,8.54
1,14000,1,1160,0,9.55,7.06
1,20748,1,2979,1,9.94,8.00
1,90000,4,3970,0,11.41,8.29
1,34452,2,2761,0,10.45,7.92
1,7000,1,1004,0,8.85,6.91
1,122214,1,7178,0,11.71,8.88
1,41966,1,2645,0,10.64,7.88
1,30924,1,5032,3,10.34,8.52
1,37000,1,2519,1,10.52,7.83
2,7000,1,3496,0,8.85,8.16
1,7380,1,1647,0,8.91,7.41
1,12000,1,381,0,9.39,5.94
1,48000,1,6034,0,10.78,8.71
1,204700,2,5988,3,12.23,8.70
1,28166,1,1974,0,10.25,7.59
1,114090,1,6324,0,11.64,8.75
1,113800,1,9183,1,11.64,9.13
1,76200,1,3569,0,11.24,8.18
1,21000,1,3707,0,9.95,8.22
1,200000,1,5772,2,12.21,8.66
1,76000,1,4380,2,11.24,8.38
1,2500,4,5836,0,7.82,8.67
2,18426,1,1652,0,9.82,7.41
1,14706,1,1716,0,9.60,7.45
1,38300,2,1497,3,10.55,7.31
1,55000,1,2718,1,10.92,7.91
1,62100,1,6905,0,11.04,8.84
1,179000,1,9414,0,12.10,9.15
1,210000,1,65322,0,12.25,11.09
1,2000,1,2166,0,7.60,7.68
1,114000,1,4227,0,11.64,8.35
1,241,1,3790,0,5.48,8.24
1,120500,1,6653,2,11.70,8.80
1,56338,1,2363,0,10.94,7.77
1,21300,1,1082,0,9.97,6.99
1,13200,2,2938,3,9.49,7.99
1,59244,1,3295,2,10.99,8.10
1,401670,1,9694,0,12.90,9.18
1,236015,1,15714,0,12.37,9.66
1,131200,1,10943,0,11.78,9.30
1,7800,1,3786,0,8.96,8.24
1,5400,1,378,0,8.59,5.93
1,236022,1,13958,0,12.37,9.54
1,1626,2,1657,0,7.39,7.41
1,38000,1,2282,1,10.55,7.73
1,11826,1,2367,0,9.38,7.77
1,29586,1,2945,0,10.30,7.99
1,17459,1,2037,0,9.77,7.62
1,245200,1,19237,2,12.41,9.86
1,1268,2,1842,0,7.15,7.52
1,38826,1,3134,1,10.57,8.05
1,130000,1,5729,0,11.78,8.65
1,28000,1,2452,0,10.24,7.80
1,50000,2,2095,0,10.82,7.65
1,217000,1,11458,0,12.29,9.35
1,28074,1,878,0,10.24,6.78
1,52460,1,2475,0,10.87,7.81
2,60000,1,2953,0,11.00,7.99
1,66348,2,6962,0,11.10,8.85
1,391084,1,12583,2,12.88,9.44
1,22412,1,2520,0,10.02,7.83
1,59000,1,3257,0,10.99,8.09
1,39000,1,5899,2,10.57,8.68
1,306000,1,14235,0,12.63,9.56
1,19515,1,2422,0,9.88,7.79
1,76672,1,3199,0,11.25,8.07
2,16000,1,612,5,9.68,6.42
1,14000,1,995,0,9.55,6.90
1,83544,2,11976,0,11.33,9.39
1,41000,2,2308,0,10.62,7.74
2,17226,1,1511,0,9.75,7.32
1,41289,5,1625,0,10.63,7.39
1,48426,1,2878,0,10.79,7.96
1,66596,1,5165,0,11.11,8.55
1,108280,1,5780,0,11.59,8.66
1,26620,1,3546,0,10.19,8.17
1,37937,1,5763,0,10.54,8.66
1,62343,1,3197,0,11.04,8.07
1,600,4,1956,0,6.40,7.58
1,17094,6,1029,0,9.75,6.94
1,24000,1,1471,0,10.09,7.29
1,150000,1,3623,0,11.92,8.20
1,70200,1,4836,0,11.16,8.48
1,24000,2,2799,1,10.09,7.94
1,65619,2,2855,0,11.09,7.96
1,26000,5,1865,0,10.17,7.53
1,208226,1,7924,0,12.25,8.98
1,9000,1,1768,2,9.10,7.48
1,181600,6,6160,1,12.11,8.73
1,88000,1,5166,1,11.39,8.55
1,1108,1,911,0,7.01,6.81
1,300953,1,30415,1,12.61,10.32
1,119850,1,5083,0,11.69,8.53
1,35000,1,1329,0,10.46,7.19
1,24000,2,2412,0,10.09,7.79
1,10968,1,1492,1,9.30,7.31
1,3160,1,1112,0,8.06,7.01
1,30248,1,4567,0,10.32,8.43
1,369464,1,8845,2,12.82,9.09
1,78400,1,4298,0,11.27,8.37
1,43000,1,1822,0,10.67,7.51
1,175001,1,10876,0,12.07,9.29
1,24000,1,1937,0,10.09,7.57
1,46800,1,3473,3,10.75,8.15
1,64000,1,2340,5,11.07,7.76
1,5000,1,2641,0,8.52,7.88
1,82000,1,5782,0,11.31,8.66
1,126001,1,5026,2,11.74,8.52
1,25400,1,4381,0,10.14,8.38
1,28074,1,3607,0,10.24,8.19
1,105000,1,7255,0,11.56,8.89
1,92200,1,5354,0,11.43,8.59
1,55000,1,6453,0,10.92,8.77
1,504084,1,43502,2,13.13,10.68
1,38052,2,1124,0,10.55,7.02
1,180010,1,13424,0,12.10,9.50
1,90000,2,10015,1,11.41,9.21
1,24720,2,2614,0,10.12,7.87
1,127200,1,4627,0,11.75,8.44
1,45001,1,2381,1,10.71,7.78
1,383084,1,5653,0,12.86,8.64
1,10700,1,669,0,9.28,6.51
1,102500,1,6194,3,11.54,8.73
1,2353,1,2213,0,7.76,7.70
1,22386,1,1980,0,10.02,7.59
1,32000,1,1950,1,10.37,7.58
1,21112,1,1466,0,9.96,7.29
1,34000,2,5823,0,10.43,8.67
1,9252,1,1065,0,9.13,6.97
1,45000,4,2963,2,10.71,7.99
1,100000,1,7058,0,11.51,8.86
1,513284,4,7679,0,13.15,8.95
1,79000,1,2918,1,11.28,7.98
2,12273,1,986,0,9.42,6.89
1,28000,1,3889,2,10.24,8.27
1,153000,1,8423,0,11.94,9.04
1,15414,1,3296,0,9.64,8.10
1,37026,2,2805,0,10.52,7.94
1,186000,4,6504,2,12.13,8.78
1,32184,1,8555,0,10.38,9.05
1,36854,1,4632,0,10.51,8.44
1,60000,1,3757,0,11.00,8.23
1,5500,1,2604,2,8.61,7.86
1,32226,1,3797,0,10.38,8.24
1,155000,2,7961,0,11.95,8.98
1,45000,1,2727,0,10.71,7.91
1,202200,2,14098,2,12.22,9.55
1,12275,1,1766,1,9.42,7.48
1,110000,5,8148,2,11.61,9.01
1,23426,1,4907,0,10.06,8.50
1,118500,1,6123,3,11.68,8.72
1,11370,1,2221,0,9.34,7.71
1,88200,1,9371,0,11.39,9.15
2,28074,1,1674,0,10.24,7.42
1,260000,1,7728,0,12.47,8.95
1,135000,1,4646,1,11.81,8.44
1,19626,1,3607,0,9.88,8.19
1,44196,1,3881,4,10.70,8.26
1,36000,1,2150,0,10.49,7.67
1,20000,1,4339,0,9.90,8.38
1,38500,1,2055,1,10.56,7.63
1,1000,1,466,0,6.91,6.15
1,50006,1,3157,0,10.82,8.06
1,134902,1,9653,0,11.81,9.18
1,34000,6,1550,0,10.43,7.35
1,100200,6,4150,0,11.51,8.33
1,150000,1,3541,0,11.92,8.17
1,33252,1,2682,0,10.41,7.89
1,79000,1,3724,3,11.28,8.22
1,9672,2,1176,0,9.18,7.07
1,212656,4,8090,0,12.27,9.00
1,103000,1,4581,1,11.54,8.43
1,261916,6,9402,0,12.48,9.15
1,7026,1,500,0,8.86,6.21
1,34026,1,1459,0,10.43,7.29
1,3252,1,2850,0,8.09,7.96
1,83526,1,2359,0,11.33,7.77
1,164791,1,8733,0,12.01,9.07
1,5000,1,1988,0,8.52,7.60
2,18000,1,2150,0,9.80,7.67
1,75000,1,2351,0,11.23,7.76
1,93355,1,4880,0,11.44,8.49
1,70000,1,5278,2,11.16,8.57
1,21000,2,2406,0,9.95,7.79
1,129000,1,6877,2,11.77,8.84
1,28126,1,4782,0,10.24,8.47
1,18000,1,845,0,9.80,6.74
1,39400,4,2700,1,10.58,7.90
1,98000,1,2904,0,11.49,7.97
1,28170,1,19503,1,10.25,9.88
2,9171,6,2334,0,9.12,7.76
1,11112,1,3648,0,9.32,8.20
1,34000,4,6672,1,10.43,8.81
1,351084,1,53005,0,12.77,10.88
1,159200,1,33227,1,11.98,10.41
2,14826,1,8418,0,9.60,9.04
1,7090,2,4411,0,8.87,8.39
1,100000,1,43397,1,11.51,10.68
1,20228,2,4441,2,9.91,8.40
1,50000,1,7511,0,10.82,8.92
1,78800,6,16298,0,11.27,9.70
1,86200,6,16811,0,11.36,9.73
2,42000,2,10249,2,10.65,9.23
1,46500,1,7092,0,10.75,8.87
1,78000,1,11855,0,11.26,9.38
1,187000,1,89083,0,12.14,11.40
1,59000,2,16890,0,10.99,9.73
1,102000,1,16710,1,11.53,9.72
1,60826,2,21166,0,11.02,9.96
1,48946,1,14980,1,10.80,9.61
1,146620,1,29489,2,11.90,10.29
1,143164,1,25711,3,11.87,10.15
2,90386,1,14863,0,11.41,9.61
1,85000,2,23877,1,11.35,10.08
1,21966,1,8715,0,10.00,9.07
1,167435,1,37868,2,12.03,10.54
1,16200,1,3122,0,9.69,8.05
1,29880,1,6473,0,10.30,8.78
1,47500,1,13743,0,10.77,9.53
1,508084,1,63345,4,13.14,11.06
1,56000,1,8853,1,10.93,9.09
1,25874,1,4248,0,10.16,8.35
1,24000,2,6774,0,10.09,8.82
1,34005,1,6901,0,10.43,8.84
1,82844,1,17342,0,11.32,9.76
1,55952,1,53523,0,10.93,10.89
1,373084,1,25817,2,12.83,10.16
1,473234,1,63411,0,13.07,11.06
1,3500,1,1222,0,8.16,7.11
1,117864,1,30757,0,11.68,10.33
1,15000,1,5041,0,9.62,8.53
1,10368,1,5144,0,9.25,8.55
1,27623,1,6220,0,10.23,8.74
1,77000,1,9775,1,11.25,9.19
1,29758,4,12824,0,10.30,9.46
1,136000,1,16989,1,11.82,9.74
2,82000,1,11109,0,11.31,9.32
1,95552,1,16622,0,11.47,9.72
1,47000,1,9264,0,10.76,9.13
1,133000,1,10177,0,11.80,9.23
1,26200,1,6279,0,10.17,8.75
1,44000,1,7778,0,10.69,8.96
1,10810,1,7082,0,9.29,8.87
1,22748,1,18886,1,10.03,9.85
1,25912,2,5513,1,10.16,8.61
1,4000,1,7599,2,8.29,8.94
1,16286,1,2060,0,9.70,7.63
1,44668,1,29212,0,10.71,10.28
1,37548,1,8934,0,10.53,9.10
1,29250,1,10721,2,10.28,9.28
1,65000,1,9061,0,11.08,9.11
1,69500,1,15703,0,11.15,9.66
1,67892,1,12116,0,11.13,9.40
1,28358,1,6967,0,10.25,8.85
1,30000,1,6263,1,10.31,8.74
1,43700,1,9786,0,10.69,9.19
1,1626,2,4037,0,7.39,8.30
2,21026,1,3870,0,9.95,8.26
1,605,1,11552,1,6.41,9.35
1,25100,2,12082,0,10.13,9.40
1,88323,1,25059,0,11.39,10.13
1,4800,1,22947,5,8.48,10.04
1,32609,1,26197,0,10.39,10.17
1,7000,1,7640,0,8.85,8.94
2,24018,1,6983,0,10.09,8.85
1,14000,1,14688,0,9.55,9.59
1,24000,4,5932,0,10.09,8.69
1,39476,1,12853,0,10.58,9.46
1,206680,1,32203,1,12.24,10.38
1,125536,1,14005,1,11.74,9.55
1,120000,1,15069,0,11.70,9.62
1,343084,1,24662,2,12.75,10.11
1,62052,1,10279,0,11.04,9.24
1,100000,1,15203,0,11.51,9.63
1,1813,1,5047,0,7.50,8.53
1,45781,1,6274,0,10.73,8.74
1,150000,1,17328,0,11.92,9.76
1,90000,2,38174,2,11.41,10.55
2,16636,1,34575,0,9.72,10.45
1,1980,1,4399,0,7.59,8.39
1,80448,2,12811,0,11.30,9.46
1,11266,1,6354,0,9.33,8.76
1,60350,1,11364,0,11.01,9.34
1,161300,1,19763,0,11.99,9.89
1,26094,1,7451,0,10.17,8.92
1,156421,1,23732,0,11.96,10.07
1,13596,2,9272,0,9.52,9.13
1,250000,6,22299,0,12.43,10.01
1,62070,1,7056,6,11.04,8.86
1,34000,2,9424,1,10.43,9.15
1,950,1,2295,0,6.86,7.74
1,69384,5,10875,0,11.15,9.29
1,225000,4,47435,0,12.32,10.77
1,45026,1,13601,0,10.71,9.52
1,13800,1,8764,0,9.53,9.08
1,14400,2,3868,2,9.57,8.26
1,1850,4,11385,0,7.52,9.34
1,160600,1,24957,0,11.99,10.12
1,11483,1,10433,0,9.35,9.25
1,61500,1,21661,0,11.03,9.98
1,65000,1,10419,0,11.08,9.25
1,108000,1,18548,3,11.59,9.83
1,107230,1,31931,0,11.58,10.37
1,24000,1,6260,2,10.09,8.74
1,75000,1,16394,0,11.23,9.70
1,69000,1,14277,1,11.14,9.57
1,26688,1,7172,0,10.19,8.88
1,1626,1,8344,0,7.39,9.03
1,69656,1,13616,0,11.15,9.52
1,195000,4,23567,0,12.18,10.07
1,32580,1,7278,0,10.39,8.89
1,37626,1,7524,0,10.54,8.93
1,75000,1,45905,1,11.23,10.73
1,112000,1,14275,2,11.63,9.57
1,130000,1,21872,2,11.78,9.99
1,62000,4,17808,2,11.03,9.79
1,43000,1,12931,3,10.67,9.47
1,2148,1,4050,2,7.67,8.31
1,30000,1,8006,0,10.31,8.99
1,8672,1,7983,0,9.07,8.99
1,28038,1,5124,0,10.24,8.54
1,40512,2,9237,0,10.61,9.13
1,57550,1,6237,1,10.96,8.74
1,40000,1,7934,0,10.60,8.98
1,34000,1,12187,1,10.43,9.41
1,428184,1,30553,0,12.97,10.33
1,75010,1,17612,0,11.23,9.78
1,25000,1,12532,2,10.13,9.44
1,1378,1,2604,0,7.23,7.86
1,143000,2,13840,2,11.87,9.54
1,20810,1,4612,0,9.94,8.44
1,40050,1,7586,1,10.60,8.93
1,17001,1,4853,0,9.74,8.49
2,13126,1,2306,0,9.48,7.74
1,95200,1,11352,0,11.46,9.34
1,220000,1,40164,0,12.30,10.60
1,79800,1,13416,0,11.29,9.50
1,16950,2,5850,0,9.74,8.67
1,64000,1,10825,2,11.07,9.29
1,47626,1,15841,0,10.77,9.67
1,56400,1,12052,4,10.94,9.40
1,60000,1,9139,0,11.00,9.12
1,35490,1,10091,0,10.48,9.22
1,175200,1,36590,0,12.07,10.51
1,21237,1,4061,0,9.96,8.31
1,60000,1,15016,2,11.00,9.62
1,161500,1,56400,0,11.99,10.94
1,30426,1,6046,0,10.32,8.71
1,142000,1,27669,1,11.86,10.23
1,57200,1,8382,0,10.95,9.03
1,1626,1,8104,0,7.39,9.00
2,200,1,11281,0,5.30,9.33
1,50000,4,9551,2,10.82,9.16
1,80000,4,13913,0,11.29,9.54
1,43967,1,13704,0,10.69,9.53
1,36852,1,8393,0,10.51,9.04
1,31676,1,7246,0,10.36,8.89
1,74000,1,12139,0,11.21,9.40
1,23400,3,10028,1,10.06,9.21
1,23768,1,6410,2,10.08,8.77
1,1600,1,3684,0,7.38,8.21
1,62000,1,9914,0,11.03,9.20
1,59068,1,8718,0,10.99,9.07
1,100452,1,23822,0,11.52,10.08
1,105440,1,19042,2,11.57,9.85
1,139000,1,18249,0,11.84,9.81
1,2400,1,8521,1,7.78,9.05
1,407484,1,31991,0,12.92,10.37
1,71874,1,14216,0,11.18,9.56
1,72000,1,8849,0,11.18,9.09
1,20000,1,4814,0,9.90,8.48
1,34160,1,32726,2,10.44,10.40
1,63000,4,16743,1,11.05,9.73
1,205000,1,30458,0,12.23,10.32
1,10002,1,5465,0,9.21,8.61
1,170200,1,29533,6,12.04,10.29
1,8700,1,5432,1,9.07,8.60
2,318826,1,53367,0,12.67,10.88
1,104953,1,23628,0,11.56,10.07
1,86900,1,12235,0,11.37,9.41
1,7884,1,2812,0,8.97,7.94
2,150000,1,33255,0,11.92,10.41
1,41491,1,12050,1,10.63,9.40
1,15097,1,13096,0,9.62,9.48
1,29120,2,6957,0,10.28,8.85
1,34120,2,8817,6,10.44,9.08
1,10320,2,3013,0,9.24,8.01
1,5550,6,15161,2,8.62,9.63
1,30000,1,6562,2,10.31,8.79
1,131800,1,37867,2,11.79,10.54
1,58000,2,8741,3,10.97,9.08
1,28754,1,8761,0,10.27,9.08
1,88252,1,17948,0,11.39,9.80
1,51052,1,8107,0,10.84,9.00
1,82020,1,9572,0,11.31,9.17
1,155000,1,19887,1,11.95,9.90
1,1839,1,4367,0,7.52,8.38
1,41026,1,6827,0,10.62,8.83
1,88298,1,16427,0,11.39,9.71
1,150000,2,15904,0,11.92,9.67
1,40000,1,6004,2,10.60,8.70
1,48000,1,12319,0,10.78,9.42
1,1770,2,8047,0,7.48,8.99
1,66446,1,82881,0,11.10,11.33
1,7000,1,7534,0,8.85,8.93
2,3252,1,6123,0,8.09,8.72
1,76762,4,9800,2,11.25,9.19
1,116000,1,26004,3,11.66,10.17
1,115200,1,10162,0,11.65,9.23
1,46948,1,14130,0,10.76,9.56
2,6576,1,4388,0,8.79,8.39
1,75200,1,13471,0,11.23,9.51
1,26440,2,8757,0,10.18,9.08
1,12852,1,18646,0,9.46,9.83
1,53930,2,7489,0,10.90,8.92
1,61000,1,18842,1,11.02,9.84
1,32028,1,7466,0,10.37,8.92
1,157000,1,19438,1,11.96,9.87
1,296433,1,24966,0,12.60,10.13
1,533084,1,63976,0,13.19,11.07
1,140115,1,33247,4,11.85,10.41
1,748,2,5619,0,6.62,8.63
1,4604,1,8474,0,8.43,9.04
1,53000,1,7058,0,10.88,8.86
1,72000,1,13108,0,11.18,9.48
1,212052,1,22248,0,12.26,10.01
1,7200,1,31387,0,8.88,10.35
1,96894,1,15374,0,11.48,9.64
1,176000,1,24405,0,12.08,10.10
1,160000,1,21182,3,11.98,9.96
1,11158,1,6892,0,9.32,8.84
2,24450,1,3751,0,10.10,8.23
2,34000,1,11585,0,10.43,9.36
1,12678,1,7871,0,9.45,8.97
1,38000,1,14857,0,10.55,9.61
1,95500,5,11640,0,11.47,9.36
1,17302,1,5809,0,9.76,8.67
1,30025,1,6668,0,10.31,8.81
1,2000,3,4926,0,7.60,8.50
1,179500,1,20709,1,12.10,9.94
1,28074,1,7145,0,10.24,8.87
1,403084,1,48363,0,12.91,10.79
1,9600,1,11498,1,9.17,9.35
1,85826,4,11331,1,11.36,9.34
1,377110,1,13968,0,12.84,9.54
2,64000,1,9945,0,11.07,9.20
1,500,1,3084,0,6.21,8.03
1,12546,4,4926,0,9.44,8.50
1,75000,6,19804,0,11.23,9.89
1,99000,1,15562,1,11.50,9.65
1,23740,1,7169,0,10.07,8.88
1,235000,1,21527,0,12.37,9.98
2,34839,2,9954,0,10.46,9.21
1,24560,1,5735,0,10.11,8.65
1,209585,1,34095,0,12.25,10.44
1,76500,1,11224,1,11.25,9.33
1,80400,1,18379,0,11.29,9.82
1,10852,1,9932,0,9.29,9.20
1,51800,1,8386,2,10.86,9.03
1,30500,1,21164,2,10.33,9.96
1,59000,1,14667,0,10.99,9.59
1,43000,1,12040,0,10.67,9.40
1,5000,1,6251,0,8.52,8.74
1,18966,1,4964,0,9.85,8.51
1,45000,1,10077,0,10.71,9.22
1,343084,1,48724,0,12.75,10.79
1,4972,1,12298,0,8.51,9.42
1,68001,3,12138,2,11.13,9.40
1,112000,1,13419,2,11.63,9.50
1,1352,1,14525,0,7.21,9.58
1,23000,2,4010,0,10.04,8.30
1,70000,1,20490,0,11.16,9.93
1,3252,1,9072,0,8.09,9.11
1,10000,1,9826,0,9.21,9.19
1,14076,2,4145,0,9.55,8.33
1,154000,1,41807,0,11.94,10.64
1,38000,1,10126,0,10.55,9.22
1,24680,1,6485,0,10.11,8.78
2,113000,1,10852,0,11.64,9.29
1,7000,1,13587,1,8.85,9.52
1,152559,1,16852,0,11.94,9.73
1,24016,1,7421,2,10.09,8.91
1,14586,1,3145,0,9.59,8.05
1,88476,1,19367,2,11.39,9.87
1,156000,1,15221,0,11.96,9.63
1,39000,2,13448,1,10.57,9.51
1,59000,1,9817,0,10.99,9.19
1,443084,1,24175,1,13.00,10.09
1,35026,1,9050,0,10.46,9.11
1,22226,2,3776,0,10.01,8.24
1,39000,1,8714,0,10.57,9.07
1,58000,1,12789,1,10.97,9.46
1,32236,1,7478,0,10.38,8.92
2,115026,1,19989,2,11.65,9.90
1,2571,1,6323,0,7.85,8.75
1,348084,4,17985,2,12.76,9.80
1,150000,1,23248,1,11.92,10.05
1,165700,1,26612,0,12.02,10.19
1,250000,1,27599,0,12.43,10.23
1,76001,1,40215,3,11.24,10.60
1,40000,1,3734,0,10.60,8.23
1,91626,1,30625,1,11.43,10.33
1,120000,4,22196,2,11.70,10.01
