,UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
4629,1,100708,1,4051.3333,0,11.51998052,8.306801316
4630,1,171034,1,14535.1889,2,12.04961765,9.584327809
4631,2,55000,2,3138.4333,0,10.91508846,8.051479005
4632,1,123104,1,13637.1666,4,11.72078481,9.520554183
4633,1,37780,1,5340.3001,2,10.53953514,8.583037129
4634,2,55001,4,7263.8667,2,10.91510665,8.890667569
4635,1,71800,2,11065.1667,2,11.18163976,9.311557318
4636,2,46370,1,4918.6667,0,10.74440798,8.500792777
4637,1,30000,2,4215.6667,1,10.30895266,8.346563031
4638,1,45400,1,5099.4333,0,10.72326738,8.536884695
4639,1,3468,2,5290.2334,0,8.151333338,8.573617645
4640,1,18000,2,4264.1667,0,9.798127037,8.35800206
4641,1,70500,1,9666.1667,0,11.16336799,9.176387098
4642,1,140144,1,34482.1667,0,11.85042574,10.44819756
4643,1,49026,2,9192.6667,0,10.80010605,9.126161347
4644,2,96000,1,12032,1,11.47210347,9.395325046
4645,1,7000,1,2564.1001,0,8.853665428,7.849362858
4646,1,139000,1,12432.4999,3,11.84222921,9.428069283
4647,1,90000,1,7784.5,0,11.40756495,8.959889856
4649,1,14064,1,3612,0,9.55137362,8.192016915
4651,1,1000,1,6233.7001,0,6.907755279,8.737725352
4652,1,28240,1,4291.1666,1,10.24849469,8.36431391
4653,1,267945,1,20392.9999,1,12.49853701,9.922946979
4654,1,28698,1,5519.8333,0,10.26458271,8.61610294
4655,1,45322,1,4557.1667,3,10.72154784,8.424456372
4656,1,19000,1,1225.0001,0,9.852194258,7.110696205
4657,1,26448,1,3061.9667,0,10.18293582,8.026812701
4658,1,7071,1,9445.6667,0,8.863757192,9.153311365
4659,1,79000,1,7902.5334,0,11.27720313,8.974938671
4660,1,58212,1,4316.3333,0,10.9718468,8.370161548
4662,1,98000,1,7875.6666,0,11.49272276,8.971533108
4663,1,74542,1,11164.1666,0,11.219118,9.320464518
4665,1,540,1,2149,0,6.29156914,7.672757897
4666,1,14400,2,3204,1,9.574983486,8.072155308
4667,1,39426,1,4782.3333,0,10.58218078,8.472683844
4668,1,100000,1,7059.6667,0,11.51292546,8.86215312
4669,1,101000,1,7308.5666,0,11.5228758,8.896802446
4670,1,136300,1,13867.1666,0,11.82261362,9.53727921
4671,1,166000,1,9393.5,2,12.01974307,9.14777324
4672,1,130429,1,4269.6667,0,11.7785843,8.359291047
4673,2,58000,1,13532.3,0,10.96819829,9.512834699
4674,1,45000,1,3865.8334,0,10.71441777,8.259932565
4676,1,85030,1,18793.9999,1,11.35075941,9.841292944
4677,1,53200,1,12598.8333,0,10.88181368,9.441359493
4679,1,1220,2,5785.4333,0,7.106606138,8.663098537
4680,1,20800,1,4596.7333,3,9.942708266,8.433101178
4681,1,283000,1,18991.4999,0,12.55320218,9.851746784
4682,1,154000,2,38979,0,11.94470788,10.57077832
4683,1,80800,1,7350.1667,1,11.29973224,8.902478272
4684,1,407884,4,15002.6666,2,12.9187381,9.615983238
4686,1,169000,1,24108.8334,1,12.03765399,10.09033358
4687,1,50000,1,16780.1888,0,10.81977828,9.727954231
4688,1,32308,1,5240.6667,0,10.38307016,8.564204002
4689,1,11394,2,3353.6667,0,9.34084218,8.117809564
4690,1,38123,1,10705.1334,0,10.54857305,9.278478662
4691,2,28903,1,4874.6667,0,10.27170067,8.491807012
4692,1,89226,1,10854.6667,0,11.39892776,9.292350377
4693,1,59626,4,14036.6334,0,10.995847,9.549425863
4694,1,120000,4,6656.3333,0,11.69524702,8.803324056
4695,1,122100,2,7800.9333,0,11.71259566,8.961998659
4696,1,51800,1,9179.5,4,10.85514543,9.124728016
4697,1,84000,1,6750,0,11.33857208,8.817297784
4699,1,48000,1,6061.3333,0,10.77895629,8.709685071
4700,1,219600,1,19908.5222,0,12.29956299,9.89890317
4701,1,5142,1,3698.3333,0,8.545197388,8.215637538
4702,1,89100,1,7750.1665,0,11.39751461,8.955469606
4703,1,34032,1,6033,0,10.43505654,8.704999678
4704,1,42001,1,7299.8333,1,10.64544871,8.895606791
4705,1,29000,1,10893.5001,0,10.27505111,9.295921569
4706,1,110000,1,31478.0221,0,11.60823564,10.35704487
4707,1,18426,1,9663.8333,0,9.82151799,9.17614567
4708,1,436384,1,17473.4999,0,12.98627787,9.768440721
4709,1,120826,2,12294.6333,1,11.70210677,9.416918129
4710,1,60000,1,6844.6667,0,11.00209984,8.831225044
4711,1,98000,1,14131.3333,1,11.49272276,9.556149831
4712,1,120003,6,13073.8333,2,11.69527202,9.478368054
4713,1,269000,1,28780.5449,0,12.50246666,10.26745491
4714,1,135030,1,19967.0002,2,11.81325225,9.9018362
4715,1,119000,1,8939.0001,2,11.68687877,9.098179016
4716,1,37226,1,5661,0,10.52476272,8.641355834
4717,1,100821,1,31399.0001,0,11.52110195,10.35453133
4718,1,42426,1,2412.6667,0,10.65551666,7.788487929
4719,1,155000,1,12023.0001,2,11.9511804,9.394576769
4720,1,55900,2,7551.5,0,10.93131966,8.929501498
4721,1,29626,1,3582,0,10.29640763,8.183676583
4722,1,203907,1,24015.6221,0,12.22541929,10.08645982
4724,1,1650,1,2545,0,7.408530567,7.841885929
4725,2,3303,1,1706,0,8.102586425,7.441906728
4726,2,25000,1,4347.1667,0,10.1266311,8.377279579
4727,1,70000,1,17237.6888,1,11.15625052,9.754853475
4728,1,103626,4,10132.5,2,11.54854354,9.223503359
4729,1,60000,1,7196.3333,0,11.00209984,8.881326911
4730,1,58000,2,15122.5,1,10.96819829,9.62393898
4731,1,154000,4,10868.8333,1,11.94470788,9.293654642
4732,1,98000,2,11516.6666,0,11.49272276,9.351550535
4734,1,66000,1,8814.8334,0,11.09741002,9.084191195
4735,1,100000,1,14829,2,11.51292546,9.604340002
4736,1,87002,1,6835.8333,0,11.37368639,8.829933658
4737,1,30046,1,9210,0,10.31048482,9.128045129
4738,1,51629,1,13460.6667,0,10.85183881,9.507527134
4739,1,95300,1,12188.6666,0,11.46478509,9.408261832
4740,1,77546,1,12179.3333,0,11.25862659,9.407495802
4741,1,190441,1,31838.3333,0,12.15709771,10.36842629
4742,1,72500,1,12590.6333,7,11.19134184,9.440708428
4743,1,19241,1,2122,0,9.864798698,7.660114319
4744,1,3911,4,2438.0001,2,8.271548375,7.798933351
4746,1,47918,1,6833.8333,0,10.7772465,8.82964104
4747,2,17726,1,4200,0,9.782787767,8.342839804
4748,1,16000,1,2900.6999,0,9.680344001,7.972707332
4749,1,53900,1,9530.6667,0,10.89488576,9.162269952
4751,1,23000,1,2265.6667,0,10.04324949,7.725624343
4752,1,165000,1,20360.6667,0,12.01370075,9.921360216
4753,1,32736,1,5057.6667,0,10.39623067,8.528660529
4754,1,130000,1,12184.5221,2,11.77528973,9.407921745
4755,1,28000,3,5927,1,10.23995979,8.687273462
4756,1,94000,4,14216.5,2,11.45105006,9.562158541
4757,1,200,1,9855.2999,0,5.298317367,9.19576465
4758,1,37074,1,3918.6667,0,10.52067119,8.273506747
4759,1,24640,4,4935.6667,0,10.11212642,8.504243039
4760,1,271,1,9394,0,5.602118821,9.147826467
4761,1,44000,1,7313.1667,0,10.69194491,8.89743166
4762,2,1286,1,3065.6667,0,7.159291905,8.028020345
4763,1,160040,1,31131.3333,0,11.98317906,10.34597009
4764,1,105010,1,6409.9668,0,11.56181086,8.76560937
4765,1,90144,1,9641.3334,0,11.40916367,9.173814698
4766,1,24000,1,3342,0,10.08580911,8.114324709
4767,1,58000,1,6985.0333,0,10.96819829,8.851525039
4768,1,60200,1,13348.3333,0,11.00542763,9.49914681
4769,1,370,1,4168,0,5.913503006,8.335191583
4770,2,53000,1,8154.4999,2,10.87804719,9.006325189
4771,1,80000,1,13161.6667,2,11.28978191,9.485063846
4772,1,80000,4,7261.4999,1,11.28978191,8.890341684
4773,1,80000,4,5791.6667,0,11.28978191,8.664175388
4774,1,115000,1,9007.6667,0,11.65268741,9.105831349
4775,1,124000,1,23486.8555,1,11.72803684,10.0641962
4776,1,164000,1,14782.3334,1,12.00762171,9.601188058
4777,1,21000,1,5293.5001,1,9.952277717,8.574234951
4778,1,33040,1,2915.6667,0,10.40547423,7.977853786
4780,1,10776,3,2836.6667,0,9.285076718,7.950384945
4781,1,20922,1,2027,0,9.948556516,7.614312146
4782,1,42100,1,4872.5001,0,10.64780302,8.491362452
4783,1,71500,2,5396.9999,0,11.17745273,8.593598504
4784,1,32826,1,19987,0,10.39897616,9.902837341
4785,1,34000,1,4130.8666,0,10.4341158,8.326242494
4786,2,15612,1,3371,0,9.655795128,8.122964715
4787,1,7931,2,4914.6666,0,8.97853441,8.499979197
4788,1,90200,1,7644.8333,2,11.40978471,8.941785313
4789,1,343084,1,12619.5221,0,12.74573059,9.443000267
4790,1,120000,1,11094.3333,0,11.69524702,9.314189743
4791,1,85800,1,11537.0001,0,11.35977429,9.35331455
4792,1,70000,1,8265.0001,0,11.15625052,9.019785022
4795,1,133000,1,12809.8334,0,11.79810441,9.457968389
4796,1,51000,1,6478.6667,0,10.83958091,8.776270012
4797,1,129000,1,10030.5,0,11.76756768,9.21338573
4798,1,115000,1,15870.3334,0,11.65268741,9.672206821
4799,1,41600,1,9381.6667,0,10.63585545,9.146512713
4800,1,3134,1,3042.3333,0,8.050065423,8.020380033
4801,1,104000,1,15383.1554,0,11.55214618,9.641028385
4802,1,33552,1,4784.6667,0,10.42085175,8.473171646
4804,2,91000,3,10904.6668,1,11.41861479,9.296946123
4805,1,76600,1,6339.9999,0,11.24635236,8.754634032
4806,1,155000,2,14075.3334,1,11.9511804,9.55217914
4807,1,33750,1,6335.1334,3,10.4267357,8.75386615
4808,1,48000,2,6970,1,10.77895629,8.849370504
4809,1,151718,1,5265.3333,0,11.92977881,8.568899727
4810,1,35652,1,6812.3333,0,10.48156053,8.826489969
4811,1,43772,1,7137.6999,0,10.68674962,8.873145861
4812,1,83000,4,8148.0001,1,11.32659589,9.00552779
4813,1,59176,1,7995.9999,0,10.98827133,8.986696683
4814,1,45600,1,9834.3333,0,10.727663,9.19363494
4816,1,92400,1,12599.6,0,11.43388226,9.441420346
4817,1,15000,1,5749.9667,0,9.61580548,8.656949342
4819,1,2391,1,2026.1667,0,7.779466967,7.613900962
4822,1,32000,1,6105.0999,0,10.37349118,8.71687975
4823,1,150128,6,10861.8334,0,11.91924354,9.293010401
4824,1,81232,1,9618.9999,1,11.30506454,9.171495578
4825,1,88200,1,10084.8333,1,11.38736224,9.218787921
4826,1,56002,1,14699.4667,0,10.93314268,9.595566493
4827,1,49626,1,6426.6667,0,10.81227017,8.768211285
4828,1,676167,1,25983.5001,0,13.42419537,10.165217
4829,1,3200,1,6946.9999,0,8.070906089,8.846065176
4833,1,90000,2,7983.1667,3,11.40756495,8.985090441
4834,1,61000,1,5280.5001,0,11.01862914,8.571776088
4835,1,27684,1,5495.3333,0,10.22860991,8.61165452
4836,1,30000,1,4576.1667,0,10.30895266,8.428616962
4837,1,69000,1,6120.3999,0,11.14186178,8.719382717
4838,1,53300,1,4571.5,0,10.88369161,8.427596658
4839,1,20316,1,2588.6667,0,9.919164032,7.858898235
4840,1,190002,1,18634.3334,2,12.15478988,9.83276104
4841,1,101000,1,11477.6667,2,11.5228758,9.3481584
4842,1,2400,2,723.3333,0,7.783224016,6.583870112
4843,1,55033,1,3608.6999,0,10.91568828,8.191102848
4844,2,99000,1,6829.7667,0,11.50287513,8.829045794
4845,1,113826,1,23204.8318,0,11.64242625,10.0521158
4846,1,33000,1,5373.8667,0,10.40426284,8.589302984
4848,1,37626,1,1691.6667,0,10.53545058,7.433469535
4849,1,40800,1,7348.7667,0,10.61643736,8.902287782
4850,1,42000,1,3085.1667,0,10.6454249,8.034360971
4851,1,22200,1,2748.6667,0,10.00784757,7.918871237
4855,1,107000,1,8584.3334,0,11.58058411,9.057694123
4856,1,1337,1,930.3333,0,7.198183577,6.835542909
4857,1,980,2,3283,0,6.887552572,8.096512918
4858,1,145000,1,12164.6667,0,11.88448902,9.406290857
4859,1,40000,1,8554.8333,1,10.59663473,9.0542517
4860,1,66000,1,4910.1667,0,11.09741002,8.499063171
4861,1,92000,1,9345.1001,0,11.42954386,9.142607431
4862,1,80000,2,6747.3333,0,11.28978191,8.816902639
4863,2,43646,1,5710.8332,1,10.68386692,8.650120211
4864,1,227488,1,18849.8333,0,12.33485277,9.844259349
4865,1,5300,1,747.5,0,8.5754621,6.616734305
4866,1,15026,1,5999.3333,0,9.617537313,8.699403625
4869,1,142000,2,27733.1667,0,11.86358234,10.23038433
4870,1,58564,1,9464.9999,0,10.97787545,9.155356053
4872,1,75000,1,16690.8667,2,11.22524339,9.722616945
4873,1,7000,1,4833.9,0,8.853665428,8.483408874
4874,1,69702,1,8566.6667,0,11.15198429,9.055633986
4875,1,48000,1,5928.8333,4,10.77895629,8.687582727
4876,1,50000,1,7100.8333,0,10.81977828,8.867967422
4877,1,75000,1,6156.3334,2,11.22524339,8.725236652
4878,1,138200,6,15904.8333,0,11.83645719,9.674378323
4879,2,67000,1,5809.9667,2,11.1124479,8.667330118
4880,1,40000,1,8662.3333,0,10.59663473,9.066739399
4882,1,69504,1,8721.6667,0,11.14913958,9.073565634
4883,1,30000,1,15874.5999,0,10.30895266,9.67247562
4884,1,52000,1,16573.6667,0,10.858999,9.715570371
4885,1,28914,1,5068,0,10.27208119,8.530701541
4886,1,122728,1,14297.3,0,11.7177258,9.567825987
4887,1,3252,1,7675.6667,0,8.087025471,8.945810435
4889,1,136,2,3781.6667,0,4.912654886,8.237920117
4890,1,70000,1,7774,1,11.15625052,8.958540111
4892,1,161733,1,4814.3333,0,11.99370211,8.479352852
4893,1,165752,1,37185.5221,0,12.01824797,10.52367477
4894,1,190010,1,19902.7332,0,12.15483198,9.898612348
4895,1,237400,4,11948.8333,0,12.37750176,9.388388921
4897,1,117200,1,20919.4001,2,11.67163716,9.948432242
4898,1,135000,1,12835.3334,0,11.81303006,9.459957069
4899,1,220600,1,13813.3334,1,12.30410639,9.533389593
4900,1,27222,1,3804.3333,1,10.21178075,8.243896038
4901,1,25626,1,17820,0,10.15136274,9.788076701
4902,1,105500,1,7058.5999,1,11.56646623,8.862001996
4903,1,3200,4,11906.8001,0,8.070906089,9.384864953
4904,1,18000,1,3411.1667,0,9.798127037,8.134809653
4906,1,48000,1,7136.3333,0,10.77895629,8.87295438
4907,1,14286,2,2537.6667,0,9.567035316,7.839000316
4908,1,106102,1,9402.1666,0,11.57215617,9.148695431
4909,1,35154,2,4260.9999,0,10.46749369,8.35725913
4910,1,29760,1,5058.0001,1,10.30092049,8.528726447
4911,1,18027,1,8536.8333,2,9.799625913,9.05214541
4912,1,20000,4,2535,0,9.903487553,7.837948916
4913,1,25000,1,3164.1667,0,10.1266311,8.059645014
4914,1,19350,1,2489,0,9.870447698,7.819636302
4915,1,200000,1,10755.8333,0,12.20607265,9.283203519
4918,1,61626,1,13185.3333,0,11.02883914,9.486860377
4919,1,41639,1,23546.1635,0,10.63679251,10.06671818
4920,1,5000,4,3581.5001,0,8.517193191,8.183537014
4921,2,100100,1,8145.6667,0,11.51392497,9.005241372
4922,1,205000,1,19289.5668,2,12.23076526,9.867319648
4923,1,45240,1,11522.5001,1,10.71973693,9.352056933
4924,1,3252,1,7984.6667,0,8.087025471,8.985278319
4925,1,106000,1,12056.9334,1,11.57119437,9.397395159
4926,1,65000,1,8691.8334,0,11.08214255,9.070139174
4927,1,44052,2,3931.6667,0,10.69312603,8.276818712
4928,1,1500,1,10186.4999,0,7.313220387,9.228818583
4929,2,31000,1,3580.0001,0,10.34174248,8.183118107
4930,1,168100,4,16804.6667,1,12.03231432,9.729411907
4931,1,6210,1,1256.6667,2,8.733916175,7.136218018
4932,1,14600,1,4145.5,0,9.588776808,8.329778688
4933,1,40786,2,6976.7333,0,10.61609416,8.850336078
4934,1,86000,1,11128.1666,1,11.36210258,9.317234705
4935,1,35315,1,13123.9334,0,10.47206308,9.482192819
4936,1,1500,1,7856.4667,2,7.313220387,8.969092255
4937,1,159020,1,14042.3334,0,11.97678526,9.54983186
4938,1,54600,1,5373.6668,0,10.90778916,8.589265785
4939,1,32001,1,5330,0,10.37352243,8.581106517
4940,1,32426,1,5289.3333,0,10.38671585,8.573447487
4941,1,2400,1,2494.5999,3,7.783224016,7.821883635
4942,2,1626,1,7529,0,7.39387829,8.92651751
4943,2,6482,1,385.9999,0,8.776784384,5.95583711
4944,1,114580,1,9548.6667,0,11.64902855,9.164156811
4945,1,39249,2,10959,0,10.57768125,9.301916315
4946,1,14000,1,4318.8333,0,9.546812609,8.370740575
4947,1,52128,1,4160.3333,0,10.86145751,8.33335047
4948,1,45552,1,7190.1999,0,10.72660981,8.880474253
4949,1,11057,4,2236.6667,0,9.310818991,7.712741956
4950,1,150000,1,9656.6667,1,11.91839057,9.175403806
4951,1,33846,1,7641.3333,0,10.4295761,8.941327383
4952,1,43500,1,14542.3333,2,10.68051622,9.584819213
4953,1,119348,2,9069.6666,1,11.68979887,9.112690784
4954,1,215000,6,21445.1667,2,12.27839331,9.97325457
4956,1,600,2,1842.9999,0,6.396929655,7.519149903
4957,1,5235,2,1653.3333,0,8.563122123,7.410548711
4959,1,20500,1,6681.3335,0,9.928180165,8.807072872
4960,1,170250,1,18376.1667,2,12.04502322,9.818809816
4961,1,134050,1,13191.8001,3,11.80596814,9.487350711
4962,1,45000,1,7463.8334,0,10.71441777,8.917824422
4963,1,55000,1,5815.2666,0,10.91508846,8.668241911
4964,1,110610,1,18060.5333,2,11.61376578,9.801484356
4965,1,91444,1,22554.9999,0,11.42348204,10.02371205
4966,1,20346,1,3674.6667,0,9.920639611,8.209217714
4968,1,26868,1,3277.3333,0,10.19869127,8.094785352
4969,1,48000,1,9649.3333,0,10.77895629,9.174644104
4970,1,82800,1,14465.9999,0,11.32418334,9.57955634
4971,1,40331,1,9308.3334,1,10.60487568,9.138665342
4973,1,66000,1,9804.2999,0,11.09741002,9.190576334
4974,1,23274,1,3885.6667,0,10.05509214,8.265049857
4975,1,211600,1,17168.3333,1,12.26245298,9.750821879
4976,1,275262,1,29062.4999,1,12.52547865,10.27720396
4977,2,2098,1,6439,0,7.648739789,8.770128528
4978,1,147000,1,16536.3334,0,11.89818787,9.713315263
4979,1,43000,1,4935.3,0,10.66895539,8.50416874
4980,1,17000,1,4874.7333,0,9.740968623,8.491820674
4981,2,10253,1,4796,0,9.235325625,8.475537516
4982,1,198624,1,19573.6667,1,12.19916887,9.881940406
4983,1,20466,1,9785.6667,0,9.926520252,9.188674012
4984,1,154975,1,10670.1667,0,11.95101909,9.275206967
4985,1,80000,1,4609.3333,0,11.28978191,8.435838505
4986,1,67500,1,4476.4333,0,11.11988288,8.40658187
4987,1,72000,1,5582,0,11.1844214,8.627302414
4988,1,73000,2,6690.5001,0,11.19821472,8.808443904
4989,1,1626,1,9901,0,7.39387829,9.200391041
4990,1,18000,1,3049.1667,0,9.798127037,8.022623619
4991,1,14000,1,4514.4333,1,9.546812609,8.415034943
4992,1,24000,1,4017.3333,3,10.08580911,8.298373603
4995,1,1440,1,2280,3,7.272398393,7.731930722
4996,1,34000,4,5593.6667,2,10.4341158,8.62939029
4997,1,40000,1,7194.6667,2,10.59663473,8.881095294
4998,1,83000,1,10027.6667,0,11.32659589,9.213103222
4999,1,52026,1,2870,0,10.85949887,7.962067309
5000,1,16728,6,2486.3333,0,9.724839241,7.818564334
5001,1,15549,1,3973.6667,2,9.651751607,8.287444549
5002,1,140746,1,15337.1667,2,11.85471213,9.638034358
5003,1,152000,1,13950.8333,3,11.9316358,9.54329452
5004,1,22026,1,2368,0,9.999978853,7.769800996
5005,1,35280,4,7160,2,10.47107151,8.87626526
5006,1,43000,1,4410.5333,2,10.66895539,8.391750891
5008,1,21241,1,7269.6667,0,9.963688555,8.891465724
5009,1,60000,1,17442.3333,0,11.00209984,9.766655479
5010,1,69074,1,5193.2333,0,11.14293367,8.555111769
5012,1,65000,1,13650.8334,0,11.08214255,9.521555854
5013,1,99000,1,11181.0001,0,11.50287513,9.321971197
5014,1,49392,1,6621,0,10.80754375,8.798001695
5015,1,41000,1,5048.8334,1,10.62132735,8.526912486
5016,1,34344,1,4529.3333,0,10.44418261,8.418330033
5017,1,59626,1,5811,0,10.995847,8.667507952
5018,1,4100,1,316.6667,0,8.318742253,5.757849801
5019,1,3092,6,1189.3333,0,8.03657341,7.081148177
5020,1,43000,1,31772.7334,2,10.66895539,10.36636376
5022,1,30245,1,6663.5001,0,10.31708616,8.804400166
5023,1,49000,1,48167.5667,0,10.79957558,10.78244118
5024,1,208578,1,31016.8333,2,12.24806835,10.34228535
5025,1,41629,1,4335.6667,0,10.63655232,8.374630672
5026,2,38106,1,4094.3333,0,10.54812703,8.317359175
5027,1,272829,4,17661.4999,0,12.5166005,9.779142403
5028,1,15510,1,3469.3333,0,9.649240256,8.151717722
5029,1,16578,1,5965.7334,0,9.715831794,8.693787278
5030,1,21600,2,5913.1667,0,9.980448594,8.684936788
5031,1,12000,1,3487.3333,0,9.392661929,8.156892626
5032,1,33852,1,2532.6667,0,10.42975336,7.837028058
5033,1,16872,1,5776.6667,0,9.733410722,8.6615821
5034,1,52000,1,5959.8333,0,10.858999,8.69279779
5035,1,9000,2,2280.3333,0,9.104979856,7.732076895
5036,1,124000,1,18206.9667,0,11.72803684,9.809559586
5037,2,29133,1,4002,0,10.27962683,8.294549515
5038,1,24000,2,11037.2334,0,10.08580911,9.309029691
5039,1,379884,1,23189.7999,0,12.84762122,10.0514678
5041,1,2304,2,2170,0,7.742402022,7.682482447
5042,1,23486,1,11525.3333,0,10.06415978,9.352302787
5043,1,78479,1,15080.5,0,11.27058635,9.621157798
5044,1,13926,1,3589.3333,0,9.541512876,8.185721754
5046,1,18426,1,7972.6667,0,9.82151799,8.983774308
5047,1,280000,4,27571.1888,0,12.54254488,10.22452662
5048,1,310025,1,18536.8334,0,12.64440822,9.827515026
5049,1,378805,1,47526.3206,0,12.84477684,10.76903895
5050,2,76600,1,9783.0999,0,11.24635236,9.188411676
5051,2,33177,1,5078,2,10.40961214,8.532672762
5052,1,32052,1,8780,0,10.37511486,9.080231687
5053,1,74000,1,12024,0,11.21182037,9.394659931
5054,1,66000,1,5303.3333,1,11.09741002,8.576090826
5055,1,66000,4,5852.2666,3,11.09741002,8.674584318
5056,1,57860,1,11896.4,0,10.96578158,9.383991112
5057,1,37142,1,4828.1667,1,10.52250368,8.482222109
5058,1,27252,1,7663.6667,0,10.21288219,8.94424583
5059,1,182550,1,19580.8335,0,12.11477939,9.882306484
5060,1,2047,2,1258.6667,0,7.624130586,7.137808265
5061,1,55000,1,6262.6666,0,10.91508846,8.742361348
5062,1,56026,1,6613.3333,0,10.93357115,8.796843087
5063,1,59800,1,18337.2,1,10.99876094,9.816687062
5064,1,7200,5,10155.4555,2,8.881836305,9.225766328
5065,1,84300,1,8865.7001,0,11.34213714,9.089945189
5066,1,58500,1,23035.7,0,10.97678203,10.04480047
5067,1,55786,1,9901.3333,0,10.92927822,9.200424704
5068,1,112400,1,10997.4999,0,11.62981922,9.305423244
5069,1,72746,1,9383.3333,0,11.1947292,9.146690341
5070,1,28026,1,5744.1667,0,10.24088793,8.655940132
5071,1,3252,4,4298.7001,0,8.087025471,8.366067954
5072,1,195000,1,21892.3334,0,12.18075484,9.993891781
5073,1,31200,1,4201.1667,0,10.34817337,8.343117551
5074,1,42852,1,9573,0,10.6655076,9.166701915
5075,1,17898,1,4513.6667,0,9.792444254,8.414865118
5076,1,43000,2,7935.6667,2,10.66895539,8.97912265
5077,1,70000,1,9180.8333,0,11.15625052,9.124873253
5078,1,131435,2,17420.6667,0,11.78626771,9.765412522
5079,1,165000,1,47704.5221,0,12.01370075,10.77278148
5080,1,112000,2,7040,1,11.62625415,8.859363449
5081,1,900,1,2670.5,0,6.802394763,7.890021
5082,1,149000,1,14209.3334,0,11.91170158,9.561654309
5083,1,12882,1,2125,0,9.463586267,7.661527081
5084,1,100300,1,8381.3333,0,11.51592097,9.033762286
5085,1,165022,1,24997.3319,0,12.01383408,10.12652437
5086,1,24600,1,9667.6667,0,10.11050172,9.176542267
5087,1,336852,1,30580.6667,2,12.72739894,10.32812328
5088,1,41000,6,5942.1667,0,10.62132735,8.68982911
5089,1,2000,2,8553.0667,0,7.60090246,9.054045176
5090,1,118385,1,8869.5334,0,11.6816973,9.09037747
5092,1,74560,1,4941.2334,0,11.21935945,8.505370255
5093,1,41827,1,11224.3333,0,10.64129734,9.325839317
5094,1,64106,1,5673.0666,0,11.06829324,8.643485097
5095,2,80900,1,12385.8332,1,11.3009691,9.424308615
5096,1,41670,1,5369.9666,0,10.63753672,8.588576968
5099,1,1180,1,1261.3334,0,7.073269717,7.139924694
5100,1,18900,1,4118.3333,0,9.846917201,8.323203822
5101,1,27048,1,6497.7667,0,10.20536834,8.779213812
5102,1,150000,1,13453.1889,2,11.91839057,9.50697145
5103,1,22626,2,2614.6667,0,10.02685497,7.868891911
5104,1,150000,1,26265.0443,0,11.91839057,10.17599422
5105,1,60273,6,9765.9667,0,11.00663952,9.186658835
5106,1,74000,1,9134.5,1,11.21182037,9.119813733
5107,1,36000,1,2338.6667,0,10.49127422,7.75733626
5108,1,35652,1,4869,0,10.48156053,8.490643856
5109,1,37000,1,8807.8333,0,10.51867319,9.083396752
5110,1,40764,1,6380.3333,0,10.61555462,8.760975616
5111,1,344084,1,26496.4985,0,12.74864109,10.18476787
5113,1,156000,1,11368.3333,0,11.95761129,9.338586988
5114,1,354522,4,27938.3555,3,12.77852568,10.23775577
5115,1,72000,1,7403.5333,0,11.1844214,8.909712638
5116,1,42426,1,4438,0,10.65551666,8.397959103
5117,1,1626,1,2285.5666,0,7.39387829,7.734369238
5118,1,23474,3,4082,0,10.0636487,8.314342343
5120,1,90013,1,10299.0001,0,11.40770938,9.239802092
5121,1,102626,1,15759.1667,0,11.53884659,9.665177488
5122,1,43000,1,13381.4333,1,10.66895539,9.501623451
5123,1,72000,1,6250.0833,0,11.1844214,8.740350071
5124,1,65700,1,3364.5834,0,11.0928542,8.121059431
5125,1,80800,1,4646.05,0,11.29973224,8.443772675
5127,1,187200,4,31971.8333,0,12.13993284,10.37261058
5128,1,42426,1,1313.6667,0,10.65551666,7.180577514
5131,1,86012,1,5972.4834,0,11.3622421,8.6949181
5132,1,44630,1,5799.8666,4,10.70616156,8.665590196
5133,1,48260,2,3656.1,2,10.78435834,8.204152284
5134,1,700,2,296.0833,0,6.551080335,5.690640834
5136,1,44618,1,2000.8334,0,10.70589264,7.601319073
5137,1,32422,1,3956.5833,0,10.38659248,8.283136129
5138,1,74368,1,5928.9167,0,11.21678102,8.687596794
5139,1,24111,1,7201.6667,0,10.09042345,8.882067764
5140,1,89951,1,4473.9167,0,11.40702036,8.406019523
5141,1,120400,1,5867.8333,0,11.69857481,8.677240731
5142,1,63875,1,3284.4166,0,11.06468333,8.09694432
5144,1,170000,1,5430.1667,1,12.04355372,8.599725112
5145,1,3000,2,305.8334,0,8.006367568,5.723040509
5146,1,9600,2,1300.7833,0,9.169518377,7.1707219
5147,1,38004,1,3114.6667,1,10.5454467,8.043877427
5148,1,79000,2,2575.7667,0,11.27720313,7.853902516
5149,1,42600,6,2378.0833,0,10.65960953,7.774050106
5150,2,28518,1,1219.1667,0,10.25829075,7.105922872
5151,2,97000,1,7724.8166,0,11.48246626,8.95219336
5152,1,36400,6,2656.9167,2,10.50232405,7.884921594
5153,1,19000,1,2072.9333,0,9.852194258,7.636719936
5154,1,420084,1,11530.3444,0,12.94820997,9.352737483
5155,2,91100,1,4351.3834,0,11.41971308,8.378249097
5156,1,150000,1,5214.5111,0,11.91839057,8.559200614
5157,1,81252,1,4452.6667,0,11.30531072,8.401258454
