UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure,
1,21720,1,12858,0,9.985988774,9.461721465,
1,2452,4,4653,0,7.804659297,8.445267452,
1,43026,1,10390.0001,0,10.66955986,9.248599094,
1,90000,1,21853.5,0,11.40756495,9.992116371,
1,12000,1,11437.45,0,9.392661929,9.344648338,
2,122240,1,9768.75,0,11.7137416,9.186943794,
2,1909,1,3879,0,7.554334824,8.263332667,
1,231200,1,22094.0001,0,12.35103842,10.00306136,
1,142764,1,20389.2832,1,11.8689482,9.922764708,
1,140000,1,70944.8501,0,11.8493977,11.1696581,
1,80000,2,20051,0,11.28978191,9.906034307,
1,25000,1,13248.75,1,10.1266311,9.491658487,
1,93000,1,9773.2502,0,11.44035477,9.187404361,
1,21900,1,3023.4999,0,9.994241916,8.014170347,
1,78500,1,19959,0,11.2708539,9.901435448,
1,150000,1,31677.9977,0,11.91839057,10.36337764,
1,152100,1,60262.85,0,11.93229348,11.00647111,
1,186500,1,20837.2499,2,12.13618652,9.944497525,
1,29052,1,7500,0,10.27684261,8.9226583,
1,149000,6,27508.7501,2,11.91170158,10.22225942,
1,37626,1,3085,0,10.53545058,8.034306936,
1,17413,2,9336.0499,2,9.764972333,9.141638519,
1,32052,1,5801,0,10.37511486,8.665785595,
1,107000,1,19619.0002,0,11.58058411,9.884253774,
1,54360,1,16815.5999,0,10.90338387,9.7300623,
1,47052,1,21277.0999,0,10.75900865,9.965386651,
2,58400,1,26766.25,0,10.97507117,10.19489704,
1,143600,1,51331.0332,0,11.87478694,10.84605078,
1,107000,1,18447.7502,0,11.58058411,9.822697702,
1,52061,1,22452.9499,0,10.86017139,10.01917728,
1,121431,1,21370.5001,0,11.70710148,9.96976675,
1,343084,1,19060.75,0,12.74573059,9.855386526,
1,145826,1,32799.75,0,11.89016941,10.39817617,
1,94000,1,13909.4,0,11.45105006,9.54032015,
1,65000,2,30029.2501,0,11.08214255,10.30992719,
1,34000,2,7209.5499,0,10.4341158,8.883161801,
2,11934,1,4748,0,9.387146748,8.465478756,
1,75000,1,22413.4001,2,11.22524339,10.01741428,
2,37908,1,8168,0,10.54291745,9.00797936,
1,57000,1,11663.2502,0,10.95080655,9.364198169,
1,69252,1,7538,0,11.1455073,8.927712174,
1,74000,2,10684.5501,3,11.21182037,9.276554061,
1,15600,2,4616.2501,0,9.655026193,8.437337988,
1,196000,1,27298.6832,4,12.18586994,10.21459375,
1,73600,2,21157.5001,0,11.2064003,9.959749736,
1,48000,6,5739,0,10.77895629,8.655040258,
1,170072,1,32520.9999,0,12.04397716,10.38964131,
1,17018,1,7404,0,9.742026886,8.909775674,
1,67000,1,7301.5001,0,11.1124479,8.895835099,
1,15918,4,7294,0,9.675205823,8.894807371,
1,31507,1,18667,0,10.35796502,9.834512538,
1,344084,1,22747.5,0,12.74864109,10.03221053,
1,48066,1,18311,0,10.78033035,9.815257251,
1,134000,4,14599.7499,2,11.80559508,9.588759677,
1,36900,1,39290,0,10.51596683,10.57872531,
1,52000,4,10791.5,0,10.858999,9.286514066,
1,120586,4,18505.9999,0,11.70011847,9.825850277,
1,18023,1,57707.033,0,9.799403999,10.96313433,
1,1626,1,4639,0,7.39387829,8.442254105,
1,40000,1,18340.8501,0,10.59663473,9.816886097,
1,34306,1,5908.5,0,10.44307554,8.684147271,
1,76005,1,23561.2832,2,11.23855441,10.0673601,
1,49000,1,10505.25,2,10.79957558,9.259630411,
1,2390,1,6408,0,7.779048645,8.765302489,
1,40320,1,9099.2499,0,10.6046029,9.115947261,
1,90000,1,16912.4999,0,11.40756495,9.735808267,
1,45017,1,7011.7501,0,10.71479548,8.855342607,
2,54128,1,13822.1499,0,10.89910689,9.53402765,
1,6072,1,3884,0,8.711443319,8.264620829,
1,55030,1,15614,0,10.91563377,9.655923227,
1,18200,1,13132.7501,0,9.809176873,9.482864397,
1,37000,1,6166.5,0,10.51867319,8.726886695,
1,123421,2,17813.2501,0,11.72335655,9.787697847,
1,3252,1,12855,0,8.087025471,9.46148812,
1,3252,1,4172,0,8.087025471,8.336150816,
1,99000,1,15470.7999,0,11.50287513,9.646709649,
1,49400,1,12433.4999,0,10.8077057,9.428149714,
1,39606,1,5630.95,0,10.5867359,8.636033446,
1,25000,1,3436.5001,0,10.1266311,8.14220882,
1,162800,1,17074.5002,1,12.00027773,9.745341413,
1,71000,1,16524.0001,0,11.17043516,9.712569155,
1,141000,1,15136.7501,1,11.85651517,9.624880847,
1,116779,1,22710.7501,0,11.66803854,10.03059366,
2,12450,1,2912.5,0,9.429475902,7.976767098,
1,16286,1,6287.5,0,9.698061122,8.746318814,
1,42426,6,8398,0,10.65551666,9.035748861,
1,11000,2,6519.5001,1,9.305650552,8.78255298,
1,864162,1,28880.7832,4,13.66951553,10.27093171,
1,28000,2,15437.5,0,10.23995979,9.644554893,
1,54720,1,19898.25,0,10.90998455,9.898387067,
1,36000,2,5746.7499,0,10.49127422,8.656389739,
1,36250,6,8162.0999,0,10.49819466,9.007256756,
1,138285,1,22787,0,11.83707205,10.03394548,
1,11286,1,6424.2,0,9.331318299,8.767827388,
1,106701,1,22890.7499,0,11.57778581,10.03848817,
1,106000,1,24523.75,1,11.57119437,10.10739731,
1,107000,1,17013.5001,0,11.58058411,9.741762431,
1,37000,1,11456.75,0,10.51867319,9.346334355,
1,29850,2,7328.75,0,10.30394012,8.899560248,
1,24202,1,5159,0,10.09419055,8.548498041,
2,33100,2,7040,0,10.40728856,8.859363449,
1,12000,4,8170.4001,2,9.392661929,9.008273159,
1,43896,1,8776.25,0,10.68957848,9.079804488,
1,34000,1,5445.6001,1,10.4341158,8.60256324,
1,142492,4,19812.5,1,11.86704114,9.894068331,
1,113000,1,19356.2501,0,11.6351431,9.870770649,
1,27972,1,6178,0,10.23895929,8.728749873,
1,1006,1,3041.4999,0,6.913737351,8.020106061,
1,171200,1,20278.083,3,12.05058774,9.917295927,
1,42106,1,14072.5,1,10.64794553,9.551977817,
1,115421,2,12135.6999,2,11.65634159,9.403906793,
1,80200,1,11436.9999,0,11.29227879,9.344608984,
1,22000,3,10618,0,9.998797732,9.270305953,
1,2000,1,1923.8999,0,7.60090246,7.562109603,
1,29786,6,7836.2001,0,10.30179376,8.966509315,
1,61000,1,17013,0,11.01862914,9.741733037,
1,41226,2,4395,0,10.6268244,8.38822281,
1,74026,1,10204.5999,2,11.21217166,9.230593868,
1,73000,1,16740.2501,0,11.19821472,9.725571284,
2,673,1,8716.85,1,6.51174533,9.073013213,
2,13968,1,15367,1,9.544524278,9.639977632,
1,16746,1,4783,0,9.725914703,8.472823244,
1,15126,1,5430,0,9.624170396,8.599694413,
1,30100,2,33537.9499,3,10.31228045,10.42043291,
2,771,1,2496,0,6.647688374,7.822444729,
1,11200,1,7177.25,0,9.323669057,8.87867158,
1,60000,2,15197.7501,0,11.00209984,9.628902676,
1,36000,1,14920.5,1,10.49127422,9.610491385,
1,38066,1,8037.7499,0,10.54707677,8.99190446,
1,100000,1,19251.5,0,11.51292546,9.865344259,
1,40000,1,7441,0,10.59663473,8.914760527,
1,10073,1,8894,0,9.217613856,9.093132171,
1,87400,1,21009.5001,2,11.37825056,9.95273,
1,60456,1,12477,0,11.00967111,9.431642228,
1,48252,1,8569,0,10.78419256,9.055906319,
1,100000,1,24443.5501,2,11.51292546,10.10412166,
1,1640,1,2284,0,7.402451521,7.733683571,
1,84226,1,13034.4999,0,11.34125894,9.47535496,
1,428084,1,109847.2833,2,12.96707472,11.60684635,
1,220200,1,37890.6001,2,12.3022915,10.54245834,
1,67026,1,12388,0,11.11283588,9.424483541,
1,9804,1,10318,0,9.190545745,9.241645222,
1,20000,1,8215.9,1,9.903487553,9.01382658,
1,41600,1,11865.4999,1,10.63585545,9.3813903,
2,93000,1,12662.7501,0,11.44035477,9.4464199,
1,118630,1,34501.25,1,11.68376468,10.44875083,
1,112000,2,21823.0001,0,11.62625415,9.990719743,
1,111556,1,48754.45,0,11.62228199,10.79455175,
1,33040,1,36285.2832,3,10.40547423,10.49916752,
1,19626,4,4052,0,9.884610497,8.306965865,
1,6504,1,29943.3001,0,8.780172651,10.30706088,
1,41000,1,20873.7999,0,10.62132735,9.946250058,
1,130000,1,20302.2499,2,11.77528973,9.918486991,
1,1000,1,5336,0,6.907755279,8.582231588,
1,90000,1,20331.25,1,11.40756495,9.91991439,
1,23500,1,11166.45,0,10.0647557,9.320669026,
1,7615,1,2224,0,8.937875265,7.707062655,
1,100000,4,13340.5,0,11.51292546,9.4985598,
1,82960,1,9420.25,2,11.32611384,9.150616906,
1,100000,1,13978.5,0,11.51292546,9.545275714,
1,24000,1,7706.4499,3,10.08580911,8.949812907,
1,1339,1,7358,0,7.199678346,8.903543436,
1,46000,1,8409.5,0,10.73639668,9.037117298,
1,1920,1,3975,0,7.560080465,8.287780027,
1,173201,1,32469.7501,1,12.06220805,10.38806417,
2,126958,1,23394.2498,1,11.7516116,10.06024554,
1,426384,1,35505.7501,0,12.96309563,10.47744994,
1,27984,2,13169.2501,1,10.2393882,9.485639853,
1,12918,1,9992,0,9.466376967,9.209540052,
1,435084,1,28668.0332,3,12.98329439,10.26353796,
1,55420,4,11821.25,0,10.92269582,9.377654038,
1,80000,1,16895.2832,0,11.28978191,9.734789761,
1,21144,6,5257.85,0,9.959111456,8.567477477,
1,67612,1,14930.5001,0,11.12154076,9.611161386,
1,70826,1,8470.25,0,11.16798144,9.044315303,
1,139000,1,23482.5001,1,11.84222921,10.06401075,
1,1626,1,4312,0,7.39387829,8.369157113,
1,8255,1,5185.6001,0,9.018574356,8.553640852,
1,12600,6,10033.9999,0,9.441452093,9.213734595,
1,37292,1,6234,0,10.52653411,8.73777346,
1,16200,5,3903.5,0,9.692766521,8.269628866,
1,105000,1,17894.2501,2,11.56171563,9.792234717,
1,120426,2,19993.6,0,11.69879074,9.903167501,
1,1626,1,3127,0,7.39387829,8.047829357,
1,22800,1,3801,0,10.03451581,8.243019469,
1,75000,1,24288.1999,0,11.22524339,10.09774591,
1,14000,1,12872.75,2,9.546812609,9.462867953,
1,37000,1,8572,0,10.51867319,9.056256357,
1,32000,1,6825,0,10.37349118,8.82834762,
1,65700,1,5914,0,11.0928542,8.6850777,
1,33026,1,6943.7501,0,10.40505041,8.845597268,
1,51342,1,8974,0,10.84626441,9.102086787,
1,79000,1,14173.0001,1,11.27720313,9.559094032,
1,94000,1,15667.75,0,11.45105006,9.659359739,
1,35250,1,15170.75,0,10.47022081,9.627124511,
1,55000,1,49090.0001,0,10.91508846,10.80141063,
1,133710,1,32281.7501,0,11.80342855,10.38225734,
1,38000,1,12213.75,0,10.54534144,9.410317645,
2,12000,1,2656,0,9.392661929,7.884576511,
1,35200,2,4395.5001,0,10.46880136,8.388336592,
1,32968,1,15005.2501,0,10.40329267,9.616155426,
2,1626,1,3980,0,7.39387829,8.289037098,
1,20826,1,6653.8499,0,9.943957485,8.802950898,
1,61317,1,14478.7502,1,11.02381241,9.58043735,
1,49558,1,16072,0,10.81089898,9.684833906,
1,11000,1,5474.7501,0,9.305650552,8.60790191,
1,10800,1,2163,0,9.287301413,7.679251426,
1,65000,1,24399.1999,0,11.08214255,10.10230562,
1,55135,1,6786.1001,0,10.91754,8.822631696,
1,524384,1,57278.9338,3,13.16997952,10.95568819,
1,94000,1,19427.9999,1,11.45105006,9.874470598,
1,7652,1,7810.9999,0,8.942722331,8.963288263,
1,66401,1,19804.5,0,11.1034674,9.893664464,
1,80879,1,11112.5999,0,11.30070949,9.31583487,
1,38586,1,6997,0,10.5606448,8.853236765,
1,127000,1,33013.0001,0,11.75194237,10.40465671,
1,60000,1,13837.5,2,11.00209984,9.535137577,
1,85030,1,12217.7501,0,11.35075941,9.4106451,
2,82152,1,425139,0,11.31632647,12.96017145,
1,53588,1,6769.2501,0,10.88908044,8.820145592,
1,2000,2,14686.2,1,7.60090246,9.594663556,
1,131000,1,23422.0001,1,11.7829526,10.06143103,
1,123000,1,7640.5001,0,11.71993963,8.941218338,
1,5000,6,10154,3,8.517193191,9.225622996,
1,30000,2,3875.75,0,10.30895266,8.262494471,
1,75000,1,13720.1,0,11.22524339,9.52661719,
1,70072,1,12944.85,1,11.15727856,9.468453305,
1,48000,1,11090.2,3,10.77895629,9.313817114,
2,40000,1,11331,0,10.59663473,9.335297611,
1,34176,1,9866,1,10.43927892,9.196849782,
1,55000,1,11144.3499,0,10.91508846,9.318687913,
1,48210,1,10161,0,10.78332175,9.226312141,
1,65700,1,8443,0,11.0928542,9.041092975,
1,223200,4,18504.0001,2,12.31582351,9.825742209,
1,68000,2,12071.5,0,11.12726298,9.398602581,
1,127326,1,21041.3997,0,11.75450601,9.95424719,
1,44002,1,14651.5,1,10.69199037,9.592297998,
1,87348,4,13324,0,11.37765542,9.497322199,
1,89196,4,15520.7499,0,11.39859147,9.649933111,
1,11823,2,2347,0,9.377802066,7.760893196,
1,74000,1,20640.4999,1,11.21182037,9.935010439,
2,3391,1,5262.5,0,8.128880142,8.568361478,
1,135000,1,15771.3215,1,11.81303006,9.665948475,
1,25000,4,4740.2501,0,10.1266311,8.463845177,
1,166000,2,15751.2832,0,12.01974307,9.664677114,
1,30026,1,13089,0,10.30981895,9.479527462,
1,10189,1,3678,0,9.229063986,8.210124405,
1,14580,6,3324.7499,0,9.587406006,8.109149732,
1,67300,1,9674.5,0,11.11691552,9.177248837,
1,29000,1,60948.7501,1,10.27505111,11.01778863,
1,35000,2,9665.5001,0,10.46310334,9.176318134,
1,112000,1,16792,1,11.62625415,9.728657862,
1,19000,2,15949.5001,1,9.852194258,9.677182766,
1,227700,1,24784.05,0,12.33578425,10.11795558,
1,30000,1,9363.25,3,10.30895266,9.144547731,
1,267000,4,27835.7499,2,12.49500394,10.23407644,
1,54682,1,10806.25,0,10.90928987,9.287879949,
1,25410,1,4935,0,10.14289808,8.504107952,
1,20814,1,3482.3499,0,9.943381116,8.155462604,
1,54000,1,11299.7498,0,10.89673933,9.332535863,
1,465112,1,68436.5332,0,13.05003352,11.13366207,
1,351384,1,44198.5332,3,12.76963492,10.69644688,
1,33447,1,5617,0,10.41771738,8.633552993,
2,31926,1,13468,0,10.371176,9.50807178,
1,26988,1,7824,0,10.2031476,8.964951212,
1,43400,1,12310.7501,0,10.67821472,9.418228152,
1,46186,1,7206.2501,0,10.740432,8.882703998,
1,3252,2,6644,0,8.087025471,8.801469471,
1,12623,2,8792.7501,0,9.443275826,9.081682809,
1,41000,1,15733.45,1,10.62132735,9.663544298,
1,82026,1,17715.5831,0,11.31479155,9.782199932,
1,52330,1,6659.4998,0,10.8653251,8.803799656,
1,7657,1,5132,0,8.943375541,8.543250726,
1,3648,1,8736.75,0,8.201934351,9.075293546,
1,43980,1,14654.2499,3,10.69149026,9.592485668,
1,197000,4,20834.7501,1,12.19095901,9.94437755,
1,15456,1,4241,0,9.645752556,8.352554369,
1,28434,1,4449,0,10.25534089,8.400434631,
1,55200,2,25606.5832,0,10.91871823,10.15060475,
1,6003,1,2670.75,0,8.700014623,7.890114611,
1,30889,1,5734,0,10.33815541,8.654168646,
1,85000,1,15307.7501,0,11.35040654,9.636114522,
1,61792,2,12250.6499,0,11.03152919,9.413334268,
1,967,1,26138.7501,0,6.874198495,10.17117417,
1,39312,6,16197.7999,0,10.57928509,9.692630703,
1,130413,1,23778.2501,1,11.77846162,10.07652658,
1,8406,2,3335,0,9.036701016,8.112227958,
2,58800,1,31560.25,0,10.98189713,10.3596537,
1,165796,1,29296.7501,1,12.0185134,10.28523187,
1,4800,1,6645.7999,1,8.476371197,8.80174034,
1,35078,1,8582.25,0,10.46532943,9.057451396,
1,15828,1,4633,0,9.669535803,8.440959885,
1,23226,1,4662.5,0,10.05302762,8.447307064,
1,114120,1,14782.9999,1,11.64500581,9.601233144,
1,17150,1,6406.0501,0,9.749753453,8.764998151,
1,22480,1,8113.7499,2,10.0203813,9.00131542,
1,142000,1,9910.7501,0,11.86358234,9.201375316,
1,120180,4,15889.4998,2,11.6967459,9.67341378,
2,65000,1,54664.4501,3,11.08214255,10.90896887,
1,76000,1,10497.5001,0,11.23848862,9.258892422,
1,60000,1,8157.5,0,11.00209984,9.006693028,
1,11402,1,11286,0,9.341544058,9.331318299,
1,41801,1,9609,0,10.64067554,9.170455438,
1,141600,1,31995.2832,0,11.86076146,10.37334377,
1,129001,1,19906.2501,2,11.76757544,9.898789037,
1,85300,1,20930.0333,0,11.35392973,9.948940406,
1,5024,1,3904.5,0,8.521981708,8.269885013,
1,30000,2,6379.75,0,10.30895266,8.760884191,
1,343104,1,16923.2502,1,12.74578889,9.736443707,
1,24720,1,9402,0,10.11536791,9.148677712,
1,51500,1,10492.7499,2,10.84933709,9.258439812,
1,92000,1,15243.4999,0,11.42954386,9.631908455,
1,21487,1,17229,0,9.97520338,9.75434929,
1,17862,1,8345,0,9.79043083,9.029417836,
1,53000,2,10138.7501,0,10.87804719,9.224120005,
1,13290,2,4245,0,9.494767152,8.353497099,
1,95303,1,24723,0,11.46481657,10.11548926,
1,16938,1,4140,0,9.737314897,8.328451067,
1,130000,1,24691.2502,0,11.77528973,10.11420422,
1,69742,1,21208.4998,0,11.152558,9.962157314,
1,75106,1,9422.2501,0,11.22665573,9.150829203,
2,37318,1,3217.6667,0,10.52723106,8.076411749,
1,34074,1,28849.3333,0,10.43628991,10.26984216,
1,16026,1,1981.6667,0,9.681967682,7.591693537,
1,40826,1,5229.3333,0,10.61707441,8.562039073,
1,22822,1,5131,0,10.03548026,8.543055851,
1,92000,1,10176.4999,1,11.42954386,9.22783641,
1,24061,1,5411.6667,0,10.08834755,8.596312402,
1,115000,1,9863.5,2,11.65268741,9.196596354,
1,140145,1,13038.0001,0,11.85043288,9.475623457,
1,61652,1,8928.8333,1,11.02926095,9.097041016,
1,34350,1,9237.6667,2,10.4443573,9.131044611,
1,17226,1,3749,0,9.754175149,8.229244417,
1,34000,2,6042.1666,3,10.4341158,8.706517935,
1,130500,1,19455.1667,1,11.77912851,9.875867954,
1,23661,1,3819,0,10.0715834,8.247743887,
1,100708,1,4051.3333,0,11.51998052,8.306801316,
1,171034,1,14535.1889,2,12.04961765,9.584327809,
2,55000,2,3138.4333,0,10.91508846,8.051479005,
1,123104,1,13637.1666,4,11.72078481,9.520554183,
1,37780,1,5340.3001,2,10.53953514,8.583037129,
2,55001,4,7263.8667,2,10.91510665,8.890667569,
1,71800,2,11065.1667,2,11.18163976,9.311557318,
2,46370,1,4918.6667,0,10.74440798,8.500792777,
1,30000,2,4215.6667,1,10.30895266,8.346563031,
1,45400,1,5099.4333,0,10.72326738,8.536884695,
1,3468,2,5290.2334,0,8.151333338,8.573617645,
1,18000,2,4264.1667,0,9.798127037,8.35800206,
1,70500,1,9666.1667,0,11.16336799,9.176387098,
1,140144,1,34482.1667,0,11.85042574,10.44819756,
1,49026,2,9192.6667,0,10.80010605,9.126161347,
2,96000,1,12032,1,11.47210347,9.395325046,
1,7000,1,2564.1001,0,8.853665428,7.849362858,
1,139000,1,12432.4999,3,11.84222921,9.428069283,
1,90000,1,7784.5,0,11.40756495,8.959889856,
1,14064,1,3612,0,9.55137362,8.192016915,
1,1000,1,6233.7001,0,6.907755279,8.737725352,
1,28240,1,4291.1666,1,10.24849469,8.36431391,
1,267945,1,20392.9999,1,12.49853701,9.922946979,
1,28698,1,5519.8333,0,10.26458271,8.61610294,
1,45322,1,4557.1667,3,10.72154784,8.424456372,
1,19000,1,1225.0001,0,9.852194258,7.110696205,
1,26448,1,3061.9667,0,10.18293582,8.026812701,
1,7071,1,9445.6667,0,8.863757192,9.153311365,
1,79000,1,7902.5334,0,11.27720313,8.974938671,
1,58212,1,4316.3333,0,10.9718468,8.370161548,
1,98000,1,7875.6666,0,11.49272276,8.971533108,
1,74542,1,11164.1666,0,11.219118,9.320464518,
1,540,1,2149,0,6.29156914,7.672757897,
1,14400,2,3204,1,9.574983486,8.072155308,
1,39426,1,4782.3333,0,10.58218078,8.472683844,
1,100000,1,7059.6667,0,11.51292546,8.86215312,
1,101000,1,7308.5666,0,11.5228758,8.896802446,
1,136300,1,13867.1666,0,11.82261362,9.53727921,
1,166000,1,9393.5,2,12.01974307,9.14777324,
1,130429,1,4269.6667,0,11.7785843,8.359291047,
2,58000,1,13532.3,0,10.96819829,9.512834699,
1,45000,1,3865.8334,0,10.71441777,8.259932565,
1,85030,1,18793.9999,1,11.35075941,9.841292944,
1,53200,1,12598.8333,0,10.88181368,9.441359493,
1,1220,2,5785.4333,0,7.106606138,8.663098537,
1,20800,1,4596.7333,3,9.942708266,8.433101178,
1,283000,1,18991.4999,0,12.55320218,9.851746784,
1,154000,2,38979,0,11.94470788,10.57077832,
1,80800,1,7350.1667,1,11.29973224,8.902478272,
1,407884,4,15002.6666,2,12.9187381,9.615983238,
1,169000,1,24108.8334,1,12.03765399,10.09033358,
1,50000,1,16780.1888,0,10.81977828,9.727954231,
1,32308,1,5240.6667,0,10.38307016,8.564204002,
1,11394,2,3353.6667,0,9.34084218,8.117809564,
1,38123,1,10705.1334,0,10.54857305,9.278478662,
2,28903,1,4874.6667,0,10.27170067,8.491807012,
1,89226,1,10854.6667,0,11.39892776,9.292350377,
1,59626,4,14036.6334,0,10.995847,9.549425863,
1,120000,4,6656.3333,0,11.69524702,8.803324056,
1,122100,2,7800.9333,0,11.71259566,8.961998659,
1,51800,1,9179.5,4,10.85514543,9.124728016,
1,84000,1,6750,0,11.33857208,8.817297784,
1,48000,1,6061.3333,0,10.77895629,8.709685071,
1,219600,1,19908.5222,0,12.29956299,9.89890317,
1,5142,1,3698.3333,0,8.545197388,8.215637538,
1,89100,1,7750.1665,0,11.39751461,8.955469606,
1,34032,1,6033,0,10.43505654,8.704999678,
1,42001,1,7299.8333,1,10.64544871,8.895606791,
1,29000,1,10893.5001,0,10.27505111,9.295921569,
1,110000,1,31478.0221,0,11.60823564,10.35704487,
1,18426,1,9663.8333,0,9.82151799,9.17614567,
1,436384,1,17473.4999,0,12.98627787,9.768440721,
1,120826,2,12294.6333,1,11.70210677,9.416918129,
1,60000,1,6844.6667,0,11.00209984,8.831225044,
1,98000,1,14131.3333,1,11.49272276,9.556149831,
1,120003,6,13073.8333,2,11.69527202,9.478368054,
1,269000,1,28780.5449,0,12.50246666,10.26745491,
1,135030,1,19967.0002,2,11.81325225,9.9018362,
1,119000,1,8939.0001,2,11.68687877,9.098179016,
1,37226,1,5661,0,10.52476272,8.641355834,
1,100821,1,31399.0001,0,11.52110195,10.35453133,
1,42426,1,2412.6667,0,10.65551666,7.788487929,
1,155000,1,12023.0001,2,11.9511804,9.394576769,
1,55900,2,7551.5,0,10.93131966,8.929501498,
1,29626,1,3582,0,10.29640763,8.183676583,
1,203907,1,24015.6221,0,12.22541929,10.08645982,
1,1650,1,2545,0,7.408530567,7.841885929,
2,3303,1,1706,0,8.102586425,7.441906728,
2,25000,1,4347.1667,0,10.1266311,8.377279579,
1,70000,1,17237.6888,1,11.15625052,9.754853475,
1,103626,4,10132.5,2,11.54854354,9.223503359,
1,60000,1,7196.3333,0,11.00209984,8.881326911,
1,58000,2,15122.5,1,10.96819829,9.62393898,
1,154000,4,10868.8333,1,11.94470788,9.293654642,
1,98000,2,11516.6666,0,11.49272276,9.351550535,
1,66000,1,8814.8334,0,11.09741002,9.084191195,
1,100000,1,14829,2,11.51292546,9.604340002,
1,87002,1,6835.8333,0,11.37368639,8.829933658,
1,30046,1,9210,0,10.31048482,9.128045129,
1,51629,1,13460.6667,0,10.85183881,9.507527134,
1,95300,1,12188.6666,0,11.46478509,9.408261832,
1,77546,1,12179.3333,0,11.25862659,9.407495802,
1,190441,1,31838.3333,0,12.15709771,10.36842629,
1,72500,1,12590.6333,7,11.19134184,9.440708428,
1,19241,1,2122,0,9.864798698,7.660114319,
1,3911,4,2438.0001,2,8.271548375,7.798933351,
1,47918,1,6833.8333,0,10.7772465,8.82964104,
2,17726,1,4200,0,9.782787767,8.342839804,
1,16000,1,2900.6999,0,9.680344001,7.972707332,
1,53900,1,9530.6667,0,10.89488576,9.162269952,
1,23000,1,2265.6667,0,10.04324949,7.725624343,
1,165000,1,20360.6667,0,12.01370075,9.921360216,
1,32736,1,5057.6667,0,10.39623067,8.528660529,
1,130000,1,12184.5221,2,11.77528973,9.407921745,
1,28000,3,5927,1,10.23995979,8.687273462,
1,94000,4,14216.5,2,11.45105006,9.562158541,
1,200,1,9855.2999,0,5.298317367,9.19576465,
1,37074,1,3918.6667,0,10.52067119,8.273506747,
1,24640,4,4935.6667,0,10.11212642,8.504243039,
1,271,1,9394,0,5.602118821,9.147826467,
1,44000,1,7313.1667,0,10.69194491,8.89743166,
2,1286,1,3065.6667,0,7.159291905,8.028020345,
1,160040,1,31131.3333,0,11.98317906,10.34597009,
1,105010,1,6409.9668,0,11.56181086,8.76560937,
1,90144,1,9641.3334,0,11.40916367,9.173814698,
1,24000,1,3342,0,10.08580911,8.114324709,
1,58000,1,6985.0333,0,10.96819829,8.851525039,
1,60200,1,13348.3333,0,11.00542763,9.49914681,
1,370,1,4168,0,5.913503006,8.335191583,
2,53000,1,8154.4999,2,10.87804719,9.006325189,
1,80000,1,13161.6667,2,11.28978191,9.485063846,
1,80000,4,7261.4999,1,11.28978191,8.890341684,
1,80000,4,5791.6667,0,11.28978191,8.664175388,
1,115000,1,9007.6667,0,11.65268741,9.105831349,
1,124000,1,23486.8555,1,11.72803684,10.0641962,
1,164000,1,14782.3334,1,12.00762171,9.601188058,
1,21000,1,5293.5001,1,9.952277717,8.574234951,
1,33040,1,2915.6667,0,10.40547423,7.977853786,
1,10776,3,2836.6667,0,9.285076718,7.950384945,
1,20922,1,2027,0,9.948556516,7.614312146,
1,42100,1,4872.5001,0,10.64780302,8.491362452,
1,71500,2,5396.9999,0,11.17745273,8.593598504,
1,32826,1,19987,0,10.39897616,9.902837341,
1,34000,1,4130.8666,0,10.4341158,8.326242494,
2,15612,1,3371,0,9.655795128,8.122964715,
1,7931,2,4914.6666,0,8.97853441,8.499979197,
1,90200,1,7644.8333,2,11.40978471,8.941785313,
1,343084,1,12619.5221,0,12.74573059,9.443000267,
1,120000,1,11094.3333,0,11.69524702,9.314189743,
1,85800,1,11537.0001,0,11.35977429,9.35331455,
1,70000,1,8265.0001,0,11.15625052,9.019785022,
1,133000,1,12809.8334,0,11.79810441,9.457968389,
1,51000,1,6478.6667,0,10.83958091,8.776270012,
1,129000,1,10030.5,0,11.76756768,9.21338573,
1,115000,1,15870.3334,0,11.65268741,9.672206821,
1,41600,1,9381.6667,0,10.63585545,9.146512713,
1,3134,1,3042.3333,0,8.050065423,8.020380033,
1,104000,1,15383.1554,0,11.55214618,9.641028385,
1,33552,1,4784.6667,0,10.42085175,8.473171646,
2,91000,3,10904.6668,1,11.41861479,9.296946123,
1,76600,1,6339.9999,0,11.24635236,8.754634032,
1,155000,2,14075.3334,1,11.9511804,9.55217914,
1,33750,1,6335.1334,3,10.4267357,8.75386615,
1,48000,2,6970,1,10.77895629,8.849370504,
1,151718,1,5265.3333,0,11.92977881,8.568899727,
1,35652,1,6812.3333,0,10.48156053,8.826489969,
1,43772,1,7137.6999,0,10.68674962,8.873145861,
1,83000,4,8148.0001,1,11.32659589,9.00552779,
1,59176,1,7995.9999,0,10.98827133,8.986696683,
1,45600,1,9834.3333,0,10.727663,9.19363494,
1,92400,1,12599.6,0,11.43388226,9.441420346,
1,15000,1,5749.9667,0,9.61580548,8.656949342,
1,2391,1,2026.1667,0,7.779466967,7.613900962,
1,32000,1,6105.0999,0,10.37349118,8.71687975,
1,150128,6,10861.8334,0,11.91924354,9.293010401,
1,81232,1,9618.9999,1,11.30506454,9.171495578,
1,88200,1,10084.8333,1,11.38736224,9.218787921,
1,56002,1,14699.4667,0,10.93314268,9.595566493,
